"sex","age","delta","g","adj_formula_fed","intake_ref","act","intake_act"
"female",287,12.0905901144032,1.58151556052909,1.06922186400324,979.75008669265,0.99,969.952585825723
"female",288,12.1069051317364,1.61400756223811,1.069121732376,980.086763231235,0.99,970.285895598923
"female",289,12.1231976451916,1.64605503239346,1.06901616672367,980.424529959426,0.99,970.620284659832
"female",290,12.1394678725603,1.6776613333686,1.06890523274658,980.763378606045,0.99,970.955744819984
"female",291,12.155716031634,1.70882982753704,1.06878899614508,981.103300899914,0.99,971.292267890914
"female",292,12.171942340204,1.73956387727226,1.06866752261948,981.444288569853,0.99,971.629845684155
"female",293,12.1881470160617,1.76986684494773,1.06854087787014,981.786333344687,0.99,971.96847001124
"female",294,12.2043302769985,1.79974209293695,1.06840912759738,982.129426953236,0.99,972.308132683703
"female",295,12.2204923408058,1.8291929836134,1.06827233750154,982.473561124321,0.99,972.648825513078
"female",296,12.236633425275,1.85822287935057,1.06813057328295,982.818727586766,0.99,972.990540310898
"female",297,12.2527537481976,1.88683514252194,1.06798390064195,983.164918069392,0.99,973.333268888698
"female",298,12.2688535273649,1.91503313550099,1.06783238527888,983.51212430102,0.99,973.67700305801
"female",299,12.2849329805683,1.94282022066121,1.06767609289406,983.860338010472,0.99,974.021734630368
"female",300,12.3009923255993,1.97019976037609,1.06751508918784,984.209550926572,0.99,974.367455417306
"female",301,12.3170317802491,1.99717511701911,1.06734943986054,984.559754778139,0.99,974.714157230358
"female",302,12.3330515623093,2.02374965296376,1.06717921061251,984.910941293997,0.99,975.061831881057
"female",303,12.3490518895712,2.04992673058351,1.06700446714407,985.263102202966,0.99,975.410471180937
"female",304,12.3650329798263,2.07570971225186,1.06682527515557,985.61622923387,0.99,975.760066941531
"female",305,12.3809950508658,2.10110196034229,1.06664170034734,985.970314115529,0.99,976.110610974374
"female",306,12.3969383204813,2.12610683722829,1.06645380841971,986.325348576766,0.99,976.462095090998
"female",307,12.4128630064642,2.15072770528333,1.06626166507301,986.681324346402,0.99,976.814511102938
"female",308,12.4287693266057,2.17496792688091,1.06606533600759,987.03823315326,0.99,977.167850821727
"female",309,12.4446574986974,2.19883086439451,1.06586488692378,987.396066726161,0.99,977.522106058899
"female",310,12.4605277405306,2.22231988019762,1.0656603835219,987.754816793926,0.99,977.877268625987
"female",311,12.4763802698968,2.24543833666371,1.06545189150231,988.114475085379,0.99,978.233330334526
"female",312,12.4922153045873,2.26818959616629,1.06523947656533,988.475033329341,0.99,978.590282996048
"female",313,12.5080330623935,2.29057702107882,1.06502320441129,988.836483254633,0.99,978.948118422087
"female",314,12.5238337611069,2.31260397377479,1.06480314074054,989.198816590078,0.99,979.306828424177
"female",315,12.5396176185188,2.3342738166277,1.0645793512534,989.562025064497,0.99,979.666404813852
"female",316,12.5553848524206,2.35558991201102,1.06435190165021,989.926100406712,0.99,980.026839402645
"female",317,12.5711356806038,2.37655562229824,1.06412085763131,990.291034345546,0.99,980.38812400209
"female",318,12.5868703208597,2.39717430986284,1.06388628489704,990.656818609819,0.99,980.750250423721
"female",319,12.6025889909798,2.41744933707831,1.06364824914771,991.023444928354,0.99,981.113210479071
"female",320,12.6182919087554,2.43738406631814,1.06340681608368,991.390905029974,0.99,981.476995979674
"female",321,12.6339792919779,2.45698185995581,1.06316205140528,991.759190643498,0.99,981.841598737063
"female",322,12.6496513584388,2.4762460803648,1.06291402081284,992.12829349775,0.99,982.207010562772
"female",323,12.6653083259294,2.49518008991861,1.06266279000669,992.498205321551,0.99,982.573223268335
"female",324,12.6809504122412,2.5137872509907,1.06240842468717,992.868917843723,0.99,982.940228665286
"female",325,12.6965778351655,2.53207092595458,1.06215099055462,993.240422793089,0.99,983.308018565158
"female",326,12.7121908124938,2.55003447718372,1.06189055330937,993.612711898469,0.99,983.676584779484
"female",327,12.7277895620174,2.56768126705161,1.06162717865176,993.985776888686,0.99,984.045919119799
"female",328,12.7433743015278,2.58501465793173,1.06136093228211,994.359609492561,0.99,984.416013397636
"female",329,12.7589452488163,2.60203801219758,1.06109187990077,994.734201438917,0.99,984.786859424528
"female",330,12.7745026216744,2.61875469222262,1.06082008720807,995.109544456576,0.99,985.15844901201
"female",331,12.7900466378934,2.63516806038036,1.06054561990435,995.485630274358,0.99,985.530773971615
"female",332,12.8055775152648,2.65128147904427,1.06026854368994,995.862450621087,0.99,985.903826114876
"female",333,12.8210954715799,2.66709831058784,1.05998892426517,996.239997225583,0.99,986.277597253328
"female",334,12.8366007246302,2.68262191738456,1.05970682733038,996.61826181667,0.99,986.652079198503
"female",335,12.852093492207,2.6978556618079,1.05942231858591,996.997236123168,0.99,987.027263761936
"female",336,12.8675739921018,2.71280290623135,1.05913546373208,997.376911873899,0.99,987.40314275516
"female",337,12.883042442106,2.72746701302841,1.05884632846924,997.757280797686,0.99,987.779707989709
"female",338,12.8984990600109,2.74185134457255,1.05855497849772,998.13833462335,0.99,988.156951277117
"female",339,12.9139440636079,2.75595926323726,1.05826147951785,998.520065079714,0.99,988.534864428916
"female",340,12.9293776706886,2.76979413139602,1.05796589722998,998.902463895598,0.99,988.913439256642
"female",341,12.9448000990442,2.78335931142232,1.05766829733442,999.285522799825,0.99,989.292667571827
"female",342,12.9602115664661,2.79665816568964,1.05736874553153,999.669233521216,0.99,989.672541186004
"female",343,12.9756122907458,2.80969405657148,1.05706730752163,1000.05358778859,0.99,990.053051910709
"female",344,12.9910024896747,2.8224703464413,1.05676404900506,1000.43857733078,0.99,990.434191557474
"female",345,13.0063823810441,2.83499039767261,1.05645903568215,1000.8241938766,0.99,990.815951937833
"female",346,13.0217521826456,2.84725757263888,1.05615233325324,1001.21042915487,0.99,991.198324863319
"female",347,13.0371121122703,2.8592752337136,1.05584400741866,1001.59727489441,0.99,991.581302145467
"female",348,13.0524623877099,2.87104674327025,1.05553412387876,1001.98472282405,0.99,991.964875595809
"female",349,13.0678032267556,2.88257546368232,1.05522274833385,1002.37276467261,0.99,992.349037025881
"female",350,13.0831348471989,2.89386475732329,1.05490994648429,1002.7613921689,0.99,992.733778247214
"female",351,13.0984574668311,2.90491798656665,1.0545957840304,1003.15059704176,0.99,993.119091071344
"female",352,13.1137713034437,2.91573851378588,1.05428032667251,1003.54037102,0.99,993.504967309802
"female",353,13.1290765748281,2.92632970135448,1.05396364011097,1003.93070583245,0.99,993.891398774124
"female",354,13.1443734987757,2.93669491164591,1.05364579004611,1004.32159320792,0.99,994.278377275843
"female",355,13.1596622930778,2.94683750703368,1.05332684217825,1004.71302487524,0.99,994.665894626492
"female",356,13.174943175526,2.95676084989125,1.05300686220775,1005.10499256324,0.99,995.053942637606
"female",357,13.1902163639114,2.96646830259213,1.05268591583493,1005.49748800072,0.99,995.442513120717
"female",358,13.2054820760257,2.97596322750978,1.05236406876013,1005.89050291652,0.99,995.831597887359
"female",359,13.2207405296602,2.98524898701771,1.05204138668367,1006.28402903946,0.99,996.221188749067
"female",360,13.2359919426062,2.99432894348939,1.05171793530591,1006.67805809836,0.99,996.611277517373
"female",361,13.2512365326552,3.00320645929831,1.05139378032717,1007.07258182203,0.99,997.001856003811
"female",362,13.2664745175986,3.01188489681795,1.05106898744778,1007.46759193931,0.99,997.392916019915
"female",363,13.2817061152277,3.02036761842179,1.05074362236809,1007.86308017901,0.99,997.784449377219
"female",364,13.2969315433341,3.02865798648333,1.05041775078842,1008.25903826996,0.99,998.176447887257
"female",365,13.312151019709,3.03675936337605,1.05009143840912,1008.65545794097,0.99,998.568903361561
"female",366,13.3273647588094,3.04467498260006,1.04976474779927,1009.05233126927,0.99,998.961807956576
"female",367,13.3425729429705,3.05240683623275,1.04943771136515,1009.44965368811,0.99,999.355157151231
"female",368,13.3577757365764,3.05995622257435,1.0491103446563,1009.84742250631,0.99,999.748948281247
"female",369,13.372973303815,3.06732443234559,1.04878266303811,1010.24563505316,0.99,1000.14317870263
"female",370,13.3881658088742,3.07451275626722,1.048454681876,1010.64428865797,0.99,1000.53784577139
"female",371,13.4033534159419,3.08152248505998,1.04812641653536,1011.04338065003,0.99,1000.93294684353
"female",372,13.4185362892061,3.0883549094446,1.04779788238157,1011.44290835864,0.99,1001.32847927505
"female",373,13.4337145928547,3.09501132014182,1.04746909478005,1011.84286911311,0.99,1001.72444042197
"female",374,13.4488884910755,3.10149300787238,1.04714006909619,1012.24326024272,0.99,1002.1208276403
"female",375,13.4640581480566,3.10780126335701,1.04681082069538,1012.64407907679,0.99,1002.51763828602
"female",376,13.4792237279857,3.11393737731647,1.04648136494303,1013.04532294461,0.99,1002.91486971516
"female",377,13.4943853950509,3.11990264047148,1.04615171720453,1013.44698917548,0.99,1003.31251928372
"female",378,13.50954331344,3.12569834354278,1.04582189284527,1013.8490750987,0.99,1003.71058434771
"female",379,13.5246976473409,3.13132577725112,1.04549190723067,1014.25157804356,0.99,1004.10906226313
"female",380,13.5398485609416,3.13678623231722,1.0451617757261,1014.65449533938,0.99,1004.50795038599
"female",381,13.55499621843,3.14208099946184,1.04483151369698,1015.05782431545,0.99,1004.90724607229
"female",382,13.570140783994,3.1472113694057,1.04450113650869,1015.46156230106,0.99,1005.30694667805
"female",383,13.5852824218215,3.15217863286955,1.04417065952664,1015.86570662552,0.99,1005.70704955926
"female",384,13.6004212961004,3.15698408057413,1.04384009811622,1016.27025461813,0.99,1006.10755207195
"female",385,13.6155575710187,3.16162900324017,1.04350946764283,1016.67520360818,0.99,1006.5084515721
"female",386,13.6306914107642,3.16611469158841,1.04317878347187,1017.08055092498,0.99,1006.90974541573
"female",387,13.6458229795249,3.17044243633959,1.04284806096874,1017.48629389783,0.99,1007.31143095885
"female",388,13.6609524414886,3.17461352821445,1.04251731549883,1017.89242985602,0.99,1007.71350555746
"female",389,13.6760799608434,3.17862925793372,1.04218656242753,1018.29895612885,0.99,1008.11596656756
"female",390,13.6912057017771,3.18249091621816,1.04185581712026,1018.70587004563,0.99,1008.51881134517
"female",391,13.7063298284776,3.18619979378848,1.0415250949424,1019.11316893565,0.99,1008.9220372463
"female",392,13.7214525051328,3.18975718136544,1.04119441125935,1019.52085012822,0.99,1009.32564162694
"female",393,13.7365738959307,3.19316436966977,1.04086378143651,1019.92891095263,0.99,1009.7296218431
"female",394,13.7516941650592,3.19642264942221,1.04053322083928,1020.33734873817,0.99,1010.13397525079
"female",395,13.7668134767061,3.1995333113435,1.04020274483306,1020.74616081417,0.99,1010.53869920602
"female",396,13.7819319950595,3.20249764615438,1.03987236878323,1021.1553445099,0.99,1010.9437910648
"female",397,13.7970498843071,3.20531694457558,1.03954210805521,1021.56489715467,0.99,1011.34924818312
"female",398,13.812167308637,3.20799249732785,1.03921197801438,1021.97481607778,0.99,1011.75506791701
"female",399,13.8272844322371,3.21052559513191,1.03888199402615,1022.38509860854,0.99,1012.16124762245
"female",400,13.8424014192952,3.21291752870852,1.03855217145591,1022.79574207623,0.99,1012.56778465547
"female",401,13.8575184339992,3.21516958877841,1.03822252566906,1023.20674381016,0.99,1012.97467637206
"female",402,13.8726356405372,3.21728306606232,1.03789307203099,1023.61810113963,0.99,1013.38192012823
"female",403,13.8877532030969,3.21925925128098,1.03756382590711,1024.02981139393,0.99,1013.78951327999
"female",404,13.9028712858664,3.22109943515514,1.03723480266281,1024.44187190238,0.99,1014.19745318335
"female",405,13.9179900530335,3.22280490840553,1.03690601766349,1024.85427999426,0.99,1014.60573719431
"female",406,13.9331096687862,3.22437696175289,1.03657748627455,1025.26703299887,0.99,1015.01436266888
"female",407,13.9482302973123,3.22581688591796,1.03624922386138,1025.68012824552,0.99,1015.42332696307
"female",408,13.9633521027998,3.22712597162149,1.03592124578938,1026.09356306351,0.99,1015.83262743288
"female",409,13.9784752494366,3.2283055095842,1.03559356742395,1026.50733478213,0.99,1016.24226143431
"female",410,13.9935999014105,3.22935679052683,1.03526620413048,1026.92144073069,0.99,1016.65222632338
"female",411,14.0087262229096,3.23028110517013,1.03493917127438,1027.33587823848,0.99,1017.06251945609
"female",412,14.0238543781218,3.23107974423484,1.03461248422104,1027.7506446348,0.99,1017.47313818845
"female",413,14.0389845312349,3.23175399844168,1.03428615833586,1028.16573724896,0.99,1017.88407987647
"female",414,14.0541168464368,3.23230515851141,1.03396020898424,1028.58115341024,0.99,1018.29534187614
"female",415,14.0692514879156,3.23273451516475,1.03363465153156,1028.99689044796,0.99,1018.70692154348
"female",416,14.084388619859,3.23304335912245,1.03330950134324,1029.41294569142,0.99,1019.1188162345
"female",417,14.099528406455,3.23323298110525,1.03298477378467,1029.8293164699,0.99,1019.5310233052
"female",418,14.1146710118916,3.23330467183388,1.03266048422124,1030.24600011271,0.99,1019.94354011158
"female",419,14.1298166003566,3.23325972202908,1.03233664801836,1030.66299394915,0.99,1020.35636400966
"female",420,14.1449653360379,3.23309942241159,1.03201328054142,1031.08029530852,0.99,1020.76949235544
"female",421,14.1601173831235,3.23282506370216,1.03169039715581,1031.49790152012,0.99,1021.18292250492
"female",422,14.1752729058013,3.23243793662151,1.03136801322694,1031.91580991325,0.99,1021.59665181412
"female",423,14.1904320682592,3.23193933189039,1.0310461441202,1032.33401781721,0.99,1022.01067763904
"female",424,14.2055950346851,3.23133054022953,1.030724805201,1032.75252256129,0.99,1022.42499733568
"female",425,14.2207619692669,3.23061285235968,1.03040401183472,1033.1713214748,0.99,1022.83960826005
"female",426,14.2359330361926,3.22978755900157,1.03008377938676,1033.59041188704,0.99,1023.25450776817
"female",427,14.25110839965,3.22885595087593,1.02976412322253,1034.0097911273,0.99,1023.66969321603
"female",428,14.2662882238271,3.22781931870352,1.02944505870742,1034.42945652489,0.99,1024.08516195964
"female",429,14.2814726729117,3.22667895320507,1.02912660120682,1034.8494054091,0.99,1024.50091135501
"female",430,14.2966619110919,3.22543614510131,1.02880876608614,1035.26963510924,0.99,1024.91693875815
"female",431,14.3118561025555,3.22409218511299,1.02849156871078,1035.6901429546,0.99,1025.33324152506
"female",432,14.3270554114904,3.22264836396084,1.02817502444612,1036.11092627449,0.99,1025.74981701174
